# REAL DATA, EHT 2019 M87* image (ESO press release)
# Generated by: /scripts/fetch/eht_m87_to_csv.py
# To regenerate: see /scripts/fetch/eht_m87.md
# Real source: EHT Collaboration et al. (2019) ApJL 875, L1; ESO release eso1907a
# Schema: x_uas, y_uas, intensity (normalized, 0..1). FoV 100.0 μas
# Grid: 200x200 cells, 40000 pixels
x_uas,y_uas,intensity
45.980,5.779,0.0431
46.482,5.779,0.0392
46.985,5.779,0.0431
47.487,5.779,0.0431
47.990,5.779,0.0392
48.492,5.779,0.0431
48.995,5.779,0.0431
49.497,5.779,0.0392
50.000,5.779,0.0431
-50.000,5.276,0.0431
-49.497,5.276,0.0431
-48.995,5.276,0.0431
-48.492,5.276,0.0431
-47.990,5.276,0.0431
-47.487,5.276,0.0392
-46.985,5.276,0.0431
-46.482,5.276,0.0431
-45.980,5.276,0.0392
-45.477,5.276,0.0431
-44.975,5.276,0.0392
-44.472,5.276,0.0392
-43.970,5.276,0.0431
-43.467,5.276,0.0431
-42.965,5.276,0.0431
-42.462,5.276,0.0431
-41.960,5.276,0.0431
-41.457,5.276,0.0431
-40.955,5.276,0.0471
-40.452,5.276,0.0510
-39.950,5.276,0.0510
-39.447,5.276,0.0549
-38.945,5.276,0.0588
-38.442,5.276,0.0667
-37.940,5.276,0.0706
-37.437,5.276,0.0784
-36.935,5.276,0.0863
-36.432,5.276,0.0941
-35.930,5.276,0.1059
-35.427,5.276,0.1137
-34.925,5.276,0.1255
-34.422,5.276,0.1333
-33.920,5.276,0.1451
-33.417,5.276,0.1529
-32.915,5.276,0.1608
-32.412,5.276,0.1686
-31.910,5.276,0.1765
-31.407,5.276,0.1804
-30.905,5.276,0.1843
-30.402,5.276,0.1882
-29.899,5.276,0.1961
-29.397,5.276,0.2000
-28.894,5.276,0.2039
-28.392,5.276,0.2078
-27.889,5.276,0.2196
-27.387,5.276,0.2275
-26.884,5.276,0.2392
-26.382,5.276,0.2510
-25.879,5.276,0.2667
-25.377,5.276,0.2824
-24.874,5.276,0.2980
-24.372,5.276,0.3176
-23.869,5.276,0.3373
-23.367,5.276,0.3647
-22.864,5.276,0.3922
-22.362,5.276,0.4196
-21.859,5.276,0.4549
-21.357,5.276,0.4902
-20.854,5.276,0.5294
-20.352,5.276,0.5686
-19.849,5.276,0.6039
-19.347,5.276,0.6353
-18.844,5.276,0.6627
-18.342,5.276,0.6941
-17.839,5.276,0.7333
-17.337,5.276,0.7765
-16.834,5.276,0.8196
-16.332,5.276,0.8588
-15.829,5.276,0.8941
-15.327,5.276,0.9216
-14.824,5.276,0.9373
-14.322,5.276,0.9490
-13.819,5.276,0.9608
-13.317,5.276,0.9725
-12.814,5.276,0.9765
-12.312,5.276,0.9843
-11.809,5.276,0.9922
-11.307,5.276,0.9961
-10.804,5.276,0.9961
-10.302,5.276,0.9961
-9.799,5.276,0.9922
-9.296,5.276,0.9843
-8.794,5.276,0.9686
-8.291,5.276,0.9412
-7.789,5.276,0.9020
-7.286,5.276,0.8471
-6.784,5.276,0.7804
-6.281,5.276,0.7020
-5.779,5.276,0.6196
-5.276,5.276,0.5412
-4.774,5.276,0.4627
-4.271,5.276,0.3922
-3.769,5.276,0.3451
-3.266,5.276,0.3255
-2.764,5.276,0.3176
-2.261,5.276,0.3098
-1.759,5.276,0.3059
-1.256,5.276,0.2941
-0.754,5.276,0.2902
-0.251,5.276,0.2863
0.251,5.276,0.2863
0.754,5.276,0.2863
1.256,5.276,0.2941
1.759,5.276,0.3020
2.261,5.276,0.3098
2.764,5.276,0.3137
3.266,5.276,0.3216
3.769,5.276,0.3294
4.271,5.276,0.3490
4.774,5.276,0.3882
5.276,5.276,0.4471
5.779,5.276,0.5137
6.281,5.276,0.5843
6.784,5.276,0.6471
7.286,5.276,0.7137
7.789,5.276,0.7608
8.291,5.276,0.8078
8.794,5.276,0.8471
9.296,5.276,0.8706
9.799,5.276,0.8902
10.302,5.276,0.9059
10.804,5.276,0.9137
11.307,5.276,0.9137
11.809,5.276,0.9137
12.312,5.276,0.9098
12.814,5.276,0.8941
13.317,5.276,0.8706
13.819,5.276,0.8471
14.322,5.276,0.8196
14.824,5.276,0.7922
15.327,5.276,0.7608
15.829,5.276,0.7294
16.332,5.276,0.7020
16.834,5.276,0.6706
17.337,5.276,0.6431
17.839,5.276,0.6157
18.342,5.276,0.5922
18.844,5.276,0.5725
19.347,5.276,0.5529
19.849,5.276,0.5255
20.352,5.276,0.4941
20.854,5.276,0.4627
21.357,5.276,0.4314
21.859,5.276,0.4000
22.362,5.276,0.3765
22.864,5.276,0.3529
23.367,5.276,0.3333
23.869,5.276,0.3098
24.372,5.276,0.2902
24.874,5.276,0.2706
25.377,5.276,0.2510
25.879,5.276,0.2353
26.382,5.276,0.2235
26.884,5.276,0.2078
27.387,5.276,0.1961
27.889,5.276,0.1843
28.392,5.276,0.1725
28.894,5.276,0.1608
29.397,5.276,0.1529
29.899,5.276,0.1412
30.402,5.276,0.1333
30.905,5.276,0.1255
31.407,5.276,0.1137
31.910,5.276,0.1059
32.412,5.276,0.0941
32.915,5.276,0.0902
33.417,5.276,0.0824
33.920,5.276,0.0784
34.422,5.276,0.0706
34.925,5.276,0.0627
35.427,5.276,0.0588
35.930,5.276,0.0588
36.432,5.276,0.0549
36.935,5.276,0.0510
37.437,5.276,0.0510
37.940,5.276,0.0471
38.442,5.276,0.0431
38.945,5.276,0.0431
39.447,5.276,0.0431
39.950,5.276,0.0431
40.452,5.276,0.0431
40.955,5.276,0.0431
41.457,5.276,0.0431
41.960,5.276,0.0392
42.462,5.276,0.0431
42.965,5.276,0.0431
43.467,5.276,0.0431
43.970,5.276,0.0431
44.472,5.276,0.0431
44.975,5.276,0.0431
45.477,5.276,0.0431
45.980,5.276,0.0431
46.482,5.276,0.0431
46.985,5.276,0.0431
47.487,5.276,0.0431
47.990,5.276,0.0392
48.492,5.276,0.0392
48.995,5.276,0.0431
49.497,5.276,0.0431
50.000,5.276,0.0392
-50.000,4.774,0.0431
-49.497,4.774,0.0431
-48.995,4.774,0.0431
-48.492,4.774,0.0392
-47.990,4.774,0.0392
-47.487,4.774,0.0431
-46.985,4.774,0.0431
-46.482,4.774,0.0431
-45.980,4.774,0.0431
-45.477,4.774,0.0392
-44.975,4.774,0.0431
-44.472,4.774,0.0431
-43.970,4.774,0.0431
-43.467,4.774,0.0431
-42.965,4.774,0.0431
-42.462,4.774,0.0431
-41.960,4.774,0.0431
-41.457,4.774,0.0431
-40.955,4.774,0.0431
-40.452,4.774,0.0510
-39.950,4.774,0.0549
-39.447,4.774,0.0549
-38.945,4.774,0.0588
-38.442,4.774,0.0627
-37.940,4.774,0.0706
-37.437,4.774,0.0784
-36.935,4.774,0.0863
-36.432,4.774,0.0941
-35.930,4.774,0.1059
-35.427,4.774,0.1137
-34.925,4.774,0.1216
-34.422,4.774,0.1333
-33.920,4.774,0.1412
-33.417,4.774,0.1529
-32.915,4.774,0.1647
-32.412,4.774,0.1686
-31.910,4.774,0.1765
-31.407,4.774,0.1804
-30.905,4.774,0.1882
-30.402,4.774,0.1922
-29.899,4.774,0.1961
-29.397,4.774,0.2039
-28.894,4.774,0.2078
-28.392,4.774,0.2157
-27.889,4.774,0.2235
-27.387,4.774,0.2353
-26.884,4.774,0.2471
-26.382,4.774,0.2588
-25.879,4.774,0.2745
-25.377,4.774,0.2902
-24.874,4.774,0.3098
-24.372,4.774,0.3294
-23.869,4.774,0.3529
-23.367,4.774,0.3765
-22.864,4.774,0.4039
-22.362,4.774,0.4353
-21.859,4.774,0.4745
-21.357,4.774,0.5098
-20.854,4.774,0.5451
-20.352,4.774,0.5882
-19.849,4.774,0.6235
-19.347,4.774,0.6549
-18.844,4.774,0.6784
-18.342,4.774,0.7137
-17.839,4.774,0.7569
-17.337,4.774,0.8000
-16.834,4.774,0.8471
-16.332,4.774,0.8824
-15.829,4.774,0.9098
-15.327,4.774,0.9294
-14.824,4.774,0.9490
-14.322,4.774,0.9569
-13.819,4.774,0.9686
-13.317,4.774,0.9725
-12.814,4.774,0.9804
-12.312,4.774,0.9922
-11.809,4.774,0.9961
-11.307,4.774,0.9961
-10.804,4.774,0.9961
-10.302,4.774,0.9961
-9.799,4.774,0.9961
-9.296,4.774,0.9882
-8.794,4.774,0.9765
-8.291,4.774,0.9490
-7.789,4.774,0.9137
-7.286,4.774,0.8588
-6.784,4.774,0.7922
-6.281,4.774,0.7176
-5.779,4.774,0.6275
-5.276,4.774,0.5451
-4.774,4.774,0.4627
-4.271,4.774,0.3922
-3.769,4.774,0.3412
-3.266,4.774,0.3294
-2.764,4.774,0.3176
-2.261,4.774,0.3098
-1.759,4.774,0.3020
-1.256,4.774,0.2941
-0.754,4.774,0.2902
-0.251,4.774,0.2902
0.251,4.774,0.2902
0.754,4.774,0.2902
1.256,4.774,0.2941
1.759,4.774,0.3020
2.261,4.774,0.3098
2.764,4.774,0.3176
3.266,4.774,0.3216
3.769,4.774,0.3333
4.271,4.774,0.3608
4.774,4.774,0.4039
5.276,4.774,0.4667
5.779,4.774,0.5412
6.281,4.774,0.6118
6.784,4.774,0.6784
7.286,4.774,0.7451
7.789,4.774,0.7961
8.291,4.774,0.8431
8.794,4.774,0.8745
9.296,4.774,0.8980
9.799,4.774,0.9176
10.302,4.774,0.9294
10.804,4.774,0.9373
11.307,4.774,0.9373
11.809,4.774,0.9373
12.312,4.774,0.9333
12.814,4.774,0.9255
13.317,4.774,0.9020
13.819,4.774,0.8706
14.322,4.774,0.8471
14.824,4.774,0.8157
15.327,4.774,0.7843
15.829,4.774,0.7490
16.332,4.774,0.7176
16.834,4.774,0.6863
17.337,4.774,0.6588
17.839,4.774,0.6275
18.342,4.774,0.6039
18.844,4.774,0.5804
19.347,4.774,0.5569
19.849,4.774,0.5333
20.352,4.774,0.5059
20.854,4.774,0.4745
21.357,4.774,0.4392
21.859,4.774,0.4078
22.362,4.774,0.3804
22.864,4.774,0.3569
23.367,4.774,0.3333
23.869,4.774,0.3137
24.372,4.774,0.2902
24.874,4.774,0.2706
25.377,4.774,0.2549
25.879,4.774,0.2353
26.382,4.774,0.2235
26.884,4.774,0.2078
27.387,4.774,0.1922
27.889,4.774,0.1843
28.392,4.774,0.1725
28.894,4.774,0.1608
29.397,4.774,0.1529
29.899,4.774,0.1412
30.402,4.774,0.1333
30.905,4.774,0.1216
31.407,4.774,0.1098
31.910,4.774,0.1020
32.412,4.774,0.0941
32.915,4.774,0.0902
33.417,4.774,0.0824
33.920,4.774,0.0745
34.422,4.774,0.0706
34.925,4.774,0.0627
35.427,4.774,0.0588
35.930,4.774,0.0588
36.432,4.774,0.0549
36.935,4.774,0.0510
37.437,4.774,0.0510
37.940,4.774,0.0471
38.442,4.774,0.0431
38.945,4.774,0.0431
39.447,4.774,0.0431
39.950,4.774,0.0431
40.452,4.774,0.0431
40.955,4.774,0.0431
41.457,4.774,0.0392
41.960,4.774,0.0431
42.462,4.774,0.0431
42.965,4.774,0.0431
43.467,4.774,0.0431
43.970,4.774,0.0431
44.472,4.774,0.0431
44.975,4.774,0.0431
45.477,4.774,0.0431
45.980,4.774,0.0431
46.482,4.774,0.0431
46.985,4.774,0.0431
47.487,4.774,0.0431
47.990,4.774,0.0431
48.492,4.774,0.0431
48.995,4.774,0.0431
49.497,4.774,0.0431
50.000,4.774,0.0392
-50.000,4.271,0.0431
-49.497,4.271,0.0431
-48.995,4.271,0.0431
-48.492,4.271,0.0392
-47.990,4.271,0.0392
-47.487,4.271,0.0431
-46.985,4.271,0.0431
-46.482,4.271,0.0431
-45.980,4.271,0.0431
-45.477,4.271,0.0431
-44.975,4.271,0.0431
-44.472,4.271,0.0431
-43.970,4.271,0.0431
-43.467,4.271,0.0431
-42.965,4.271,0.0431
-42.462,4.271,0.0431
-41.960,4.271,0.0431
-41.457,4.271,0.0431
-40.955,4.271,0.0431
-40.452,4.271,0.0510
-39.950,4.271,0.0549
-39.447,4.271,0.0549
-38.945,4.271,0.0588
-38.442,4.271,0.0627
-37.940,4.271,0.0706
-37.437,4.271,0.0784
-36.935,4.271,0.0863
-36.432,4.271,0.0941
-35.930,4.271,0.1020
-35.427,4.271,0.1137
-34.925,4.271,0.1216
-34.422,4.271,0.1333
-33.920,4.271,0.1412
-33.417,4.271,0.1529
-32.915,4.271,0.1647
-32.412,4.271,0.1686
-31.910,4.271,0.1765
-31.407,4.271,0.1804
-30.905,4.271,0.1843
-30.402,4.271,0.1922
-29.899,4.271,0.1961
-29.397,4.271,0.2039
-28.894,4.271,0.2078
-28.392,4.271,0.2196
-27.889,4.271,0.2275
-27.387,4.271,0.2392
-26.884,4.271,0.2510
-26.382,4.271,0.2667
-25.879,4.271,0.2824
-25.377,4.271,0.2980
-24.874,4.271,0.3176
-24.372,4.271,0.3412
-23.869,4.271,0.3608
-23.367,4.271,0.3882
-22.864,4.271,0.4157
-22.362,4.271,0.4510
-21.859,4.271,0.4863
-21.357,4.271,0.5216
-20.854,4.271,0.5647
-20.352,4.271,0.6078
-19.849,4.271,0.6392
-19.347,4.271,0.6667
-18.844,4.271,0.6980
-18.342,4.271,0.7373
-17.839,4.271,0.7765
-17.337,4.271,0.8235
-16.834,4.271,0.8667
-16.332,4.271,0.8980
-15.829,4.271,0.9216
-15.327,4.271,0.9412
-14.824,4.271,0.9529
-14.322,4.271,0.9608
-13.819,4.271,0.9686
-13.317,4.271,0.9765
-12.814,4.271,0.9882
-12.312,4.271,0.9922
-11.809,4.271,0.9961
-11.307,4.271,0.9961
-10.804,4.271,0.9961
-10.302,4.271,0.9961
-9.799,4.271,0.9961
-9.296,4.271,0.9922
-8.794,4.271,0.9804
-8.291,4.271,0.9569
-7.789,4.271,0.9255
-7.286,4.271,0.8745
-6.784,4.271,0.8039
-6.281,4.271,0.7333
-5.779,4.271,0.6431
-5.276,4.271,0.5529
-4.774,4.271,0.4706
-4.271,4.271,0.3961
-3.769,4.271,0.3451
-3.266,4.271,0.3255
-2.764,4.271,0.3137
-2.261,4.271,0.3098
-1.759,4.271,0.3020
-1.256,4.271,0.2980
-0.754,4.271,0.2941
-0.251,4.271,0.2902
0.251,4.271,0.2902
0.754,4.271,0.2902
1.256,4.271,0.2980
1.759,4.271,0.3059
2.261,4.271,0.3137
2.764,4.271,0.3216
3.266,4.271,0.3255
3.769,4.271,0.3412
4.271,4.271,0.3765
4.774,4.271,0.4314
5.276,4.271,0.4980
5.779,4.271,0.5725
6.281,4.271,0.6431
6.784,4.271,0.7176
7.286,4.271,0.7804
7.789,4.271,0.8314
8.291,4.271,0.8706
8.794,4.271,0.9020
9.296,4.271,0.9255
9.799,4.271,0.9412
10.302,4.271,0.9529
10.804,4.271,0.9608
11.307,4.271,0.9608
11.809,4.271,0.9569
12.312,4.271,0.9490
12.814,4.271,0.9412
13.317,4.271,0.9255
13.819,4.271,0.9020
14.322,4.271,0.8706
14.824,4.271,0.8392
15.327,4.271,0.8039
15.829,4.271,0.7686
16.332,4.271,0.7373
16.834,4.271,0.7020
17.337,4.271,0.6706
17.839,4.271,0.6392
18.342,4.271,0.6118
18.844,4.271,0.5922
19.347,4.271,0.5647
19.849,4.271,0.5373
20.352,4.271,0.5176
20.854,4.271,0.4824
21.357,4.271,0.4471
21.859,4.271,0.4157
22.362,4.271,0.3843
22.864,4.271,0.3608
23.367,4.271,0.3373
23.869,4.271,0.3137
24.372,4.271,0.2941
24.874,4.271,0.2745
25.377,4.271,0.2510
25.879,4.271,0.2353
26.382,4.271,0.2196
26.884,4.271,0.2039
27.387,4.271,0.1922
27.889,4.271,0.1843
28.392,4.271,0.1725
28.894,4.271,0.1608
29.397,4.271,0.1490
29.899,4.271,0.1373
30.402,4.271,0.1294
30.905,4.271,0.1176
31.407,4.271,0.1098
31.910,4.271,0.1020
32.412,4.271,0.0941
32.915,4.271,0.0863
33.417,4.271,0.0824
33.920,4.271,0.0745
34.422,4.271,0.0667
34.925,4.271,0.0627
35.427,4.271,0.0588
35.930,4.271,0.0549
36.432,4.271,0.0549
36.935,4.271,0.0510
37.437,4.271,0.0471
37.940,4.271,0.0471
38.442,4.271,0.0471
38.945,4.271,0.0431
39.447,4.271,0.0431
39.950,4.271,0.0431
40.452,4.271,0.0431
40.955,4.271,0.0392
41.457,4.271,0.0431
41.960,4.271,0.0431
42.462,4.271,0.0431
42.965,4.271,0.0431
43.467,4.271,0.0431
43.970,4.271,0.0431
44.472,4.271,0.0431
44.975,4.271,0.0431
45.477,4.271,0.0431
45.980,4.271,0.0431
46.482,4.271,0.0431
46.985,4.271,0.0431
47.487,4.271,0.0392
47.990,4.271,0.0431
48.492,4.271,0.0431
48.995,4.271,0.0431
49.497,4.271,0.0431
50.000,4.271,0.0431
-50.000,3.769,0.0431
-49.497,3.769,0.0431
-48.995,3.769,0.0392
-48.492,3.769,0.0431
-47.990,3.769,0.0431
-47.487,3.769,0.0431
-46.985,3.769,0.0431
-46.482,3.769,0.0431
-45.980,3.769,0.0431
-45.477,3.769,0.0431
-44.975,3.769,0.0431
-44.472,3.769,0.0431
-43.970,3.769,0.0431
-43.467,3.769,0.0431
-42.965,3.769,0.0431
-42.462,3.769,0.0431
-41.960,3.769,0.0431
-41.457,3.769,0.0431
-40.955,3.769,0.0431
-40.452,3.769,0.0471
-39.950,3.769,0.0510
-39.447,3.769,0.0549
-38.945,3.769,0.0588
-38.442,3.769,0.0627
-37.940,3.769,0.0706
-37.437,3.769,0.0784
-36.935,3.769,0.0824
-36.432,3.769,0.0902
-35.930,3.769,0.1020
-35.427,3.769,0.1098
-34.925,3.769,0.1216
-34.422,3.769,0.1294
-33.920,3.769,0.1412
-33.417,3.769,0.1529
-32.915,3.769,0.1608
-32.412,3.769,0.1686
-31.910,3.769,0.1765
-31.407,3.769,0.1804
-30.905,3.769,0.1843
-30.402,3.769,0.1922
-29.899,3.769,0.2000
-29.397,3.769,0.2039
-28.894,3.769,0.2118
-28.392,3.769,0.2196
-27.889,3.769,0.2314
-27.387,3.769,0.2431
-26.884,3.769,0.2549
-26.382,3.769,0.2706
-25.879,3.769,0.2863
-25.377,3.769,0.3059
-24.874,3.769,0.3255
-24.372,3.769,0.3490
-23.869,3.769,0.3725
-23.367,3.769,0.4000
-22.864,3.769,0.4275
-22.362,3.769,0.4627
-21.859,3.769,0.5020
-21.357,3.769,0.5373
-20.854,3.769,0.5804
-20.352,3.769,0.6196
-19.849,3.769,0.6510
-19.347,3.769,0.6863
-18.844,3.769,0.7216
-18.342,3.769,0.7569
-17.839,3.769,0.8000
-17.337,3.769,0.8471
-16.834,3.769,0.8824
-16.332,3.769,0.9137
-15.829,3.769,0.9294
-15.327,3.769,0.9490
-14.824,3.769,0.9608
-14.322,3.769,0.9647
-13.819,3.769,0.9725
-13.317,3.769,0.9804
-12.814,3.769,0.9882
-12.312,3.769,0.9961
-11.809,3.769,0.9961
-11.307,3.769,0.9961
-10.804,3.769,0.9961
-10.302,3.769,0.9961
-9.799,3.769,0.9961
-9.296,3.769,0.9961
-8.794,3.769,0.9882
-8.291,3.769,0.9686
-7.789,3.769,0.9373
-7.286,3.769,0.8902
-6.784,3.769,0.8196
-6.281,3.769,0.7490
-5.779,3.769,0.6627
-5.276,3.769,0.5686
-4.774,3.769,0.4824
-4.271,3.769,0.4078
-3.769,3.769,0.3529
-3.266,3.769,0.3255
-2.764,3.769,0.3176
-2.261,3.769,0.3098
-1.759,3.769,0.3020
-1.256,3.769,0.2980
-0.754,3.769,0.2980
-0.251,3.769,0.2941
0.251,3.769,0.2902
0.754,3.769,0.2941
1.256,3.769,0.2980
1.759,3.769,0.3098
2.261,3.769,0.3176
2.764,3.769,0.3255
3.266,3.769,0.3333
3.769,3.769,0.3569
4.271,3.769,0.3961
4.774,3.769,0.4627
5.276,3.769,0.5373
5.779,3.769,0.6118
6.281,3.769,0.6863
6.784,3.769,0.7608
7.286,3.769,0.8157
7.789,3.769,0.8627
8.291,3.769,0.8980
8.794,3.769,0.9216
9.296,3.769,0.9451
9.799,3.769,0.9647
10.302,3.769,0.9725
10.804,3.769,0.9765
11.307,3.769,0.9765
11.809,3.769,0.9765
12.312,3.769,0.9686
12.814,3.769,0.9529
13.317,3.769,0.9412
13.819,3.769,0.9216
14.322,3.769,0.8941
14.824,3.769,0.8627
15.327,3.769,0.8235
15.829,3.769,0.7843
16.332,3.769,0.7490
16.834,3.769,0.7176
17.337,3.769,0.6824
17.839,3.769,0.6471
18.342,3.769,0.6196
18.844,3.769,0.5961
19.347,3.769,0.5725
19.849,3.769,0.5451
20.352,3.769,0.5216
20.854,3.769,0.4863
21.357,3.769,0.4510
21.859,3.769,0.4196
22.362,3.769,0.3882
22.864,3.769,0.3608
23.367,3.769,0.3373
23.869,3.769,0.3176
24.372,3.769,0.2941
24.874,3.769,0.2706
25.377,3.769,0.2510
25.879,3.769,0.2353
26.382,3.769,0.2157
26.884,3.769,0.2000
27.387,3.769,0.1882
27.889,3.769,0.1804
28.392,3.769,0.1686
28.894,3.769,0.1569
29.397,3.769,0.1490
29.899,3.769,0.1333
30.402,3.769,0.1255
30.905,3.769,0.1137
31.407,3.769,0.1059
31.910,3.769,0.0980
32.412,3.769,0.0941
32.915,3.769,0.0863
33.417,3.769,0.0784
33.920,3.769,0.0745
34.422,3.769,0.0667
34.925,3.769,0.0588
35.427,3.769,0.0588
35.930,3.769,0.0549
36.432,3.769,0.0549
36.935,3.769,0.0510
37.437,3.769,0.0471
37.940,3.769,0.0431
38.442,3.769,0.0431
38.945,3.769,0.0431
39.447,3.769,0.0431
39.950,3.769,0.0431
40.452,3.769,0.0431
40.955,3.769,0.0431
41.457,3.769,0.0431
41.960,3.769,0.0431
42.462,3.769,0.0431
42.965,3.769,0.0431
43.467,3.769,0.0431
43.970,3.769,0.0431
44.472,3.769,0.0431
44.975,3.769,0.0431
45.477,3.769,0.0431
45.980,3.769,0.0431
46.482,3.769,0.0431
46.985,3.769,0.0431
47.487,3.769,0.0392
47.990,3.769,0.0431
48.492,3.769,0.0431
48.995,3.769,0.0431
49.497,3.769,0.0431
50.000,3.769,0.0431
-50.000,3.266,0.0431
-49.497,3.266,0.0431
-48.995,3.266,0.0431
-48.492,3.266,0.0431
-47.990,3.266,0.0431
-47.487,3.266,0.0431
-46.985,3.266,0.0431
-46.482,3.266,0.0431
-45.980,3.266,0.0431
-45.477,3.266,0.0431
-44.975,3.266,0.0431
-44.472,3.266,0.0431
-43.970,3.266,0.0431
-43.467,3.266,0.0392
-42.965,3.266,0.0431
-42.462,3.266,0.0431
-41.960,3.266,0.0431
-41.457,3.266,0.0431
-40.955,3.266,0.0431
-40.452,3.266,0.0471
-39.950,3.266,0.0510
-39.447,3.266,0.0549
-38.945,3.266,0.0588
-38.442,3.266,0.0627
-37.940,3.266,0.0667
-37.437,3.266,0.0745
-36.935,3.266,0.0824
-36.432,3.266,0.0902
-35.930,3.266,0.0980
-35.427,3.266,0.1098
-34.925,3.266,0.1176
-34.422,3.266,0.1294
-33.920,3.266,0.1373
-33.417,3.266,0.1490
-32.915,3.266,0.1608
-32.412,3.266,0.1686
-31.910,3.266,0.1765
-31.407,3.266,0.1804
-30.905,3.266,0.1882
-30.402,3.266,0.1922
-29.899,3.266,0.2000
-29.397,3.266,0.2039
-28.894,3.266,0.2118
-28.392,3.266,0.2235
-27.889,3.266,0.2314
-27.387,3.266,0.2471
-26.884,3.266,0.2588
-26.382,3.266,0.2745
-25.879,3.266,0.2941
-25.377,3.266,0.3137
-24.874,3.266,0.3333
-24.372,3.266,0.3529
-23.869,3.266,0.3804
-23.367,3.266,0.4078
-22.864,3.266,0.4392
-22.362,3.266,0.4745
-21.859,3.266,0.5137
-21.357,3.266,0.5529
-20.854,3.266,0.5922
-20.352,3.266,0.6314
-19.849,3.266,0.6627
-19.347,3.266,0.7020
-18.844,3.266,0.7333
-18.342,3.266,0.7725
-17.839,3.266,0.8196
-17.337,3.266,0.8588
-16.834,3.266,0.8980
-16.332,3.266,0.9216
-15.829,3.266,0.9373
-15.327,3.266,0.9529
-14.824,3.266,0.9608
-14.322,3.266,0.9686
-13.819,3.266,0.9725
-13.317,3.266,0.9843
-12.814,3.266,0.9922
-12.312,3.266,0.9961
-11.809,3.266,0.9961
-11.307,3.266,0.9961
-10.804,3.266,0.9961
-10.302,3.266,0.9961
-9.799,3.266,0.9961
-9.296,3.266,0.9961
-8.794,3.266,0.9922
-8.291,3.266,0.9765
-7.789,3.266,0.9490
-7.286,3.266,0.9059
-6.784,3.266,0.8392
-6.281,3.266,0.7647
-5.779,3.266,0.6824
-5.276,3.266,0.5922
-4.774,3.266,0.5020
-4.271,3.266,0.4196
-3.769,3.266,0.3647
-3.266,3.266,0.3294
-2.764,3.266,0.3176
-2.261,3.266,0.3137
-1.759,3.266,0.3059
-1.256,3.266,0.3020
-0.754,3.266,0.2980
-0.251,3.266,0.2980
0.251,3.266,0.2980
0.754,3.266,0.2980
1.256,3.266,0.3059
1.759,3.266,0.3176
2.261,3.266,0.3176
2.764,3.266,0.3255
3.266,3.266,0.3412
3.769,3.266,0.3725
4.271,3.266,0.4275
4.774,3.266,0.5059
5.276,3.266,0.5804
5.779,3.266,0.6588
6.281,3.266,0.7373
6.784,3.266,0.7961
7.286,3.266,0.8510
7.789,3.266,0.8941
8.291,3.266,0.9216
8.794,3.266,0.9451
9.296,3.266,0.9647
9.799,3.266,0.9804
10.302,3.266,0.9882
10.804,3.266,0.9922
11.307,3.266,0.9882
11.809,3.266,0.9843
12.312,3.266,0.9765
12.814,3.266,0.9686
13.317,3.266,0.9529
13.819,3.266,0.9373
14.322,3.266,0.9137
14.824,3.266,0.8824
15.327,3.266,0.8471
15.829,3.266,0.8039
16.332,3.266,0.7608
16.834,3.266,0.7255
17.337,3.266,0.6902
17.839,3.266,0.6549
18.342,3.266,0.6275
18.844,3.266,0.6039
19.347,3.266,0.5804
19.849,3.266,0.5490
20.352,3.266,0.5216
20.854,3.266,0.4941
21.357,3.266,0.4549
21.859,3.266,0.4235
22.362,3.266,0.3922
22.864,3.266,0.3647
23.367,3.266,0.3373
23.869,3.266,0.3176
24.372,3.266,0.2941
24.874,3.266,0.2706
25.377,3.266,0.2471
25.879,3.266,0.2275
26.382,3.266,0.2118
26.884,3.266,0.1961
27.387,3.266,0.1882
27.889,3.266,0.1804
28.392,3.266,0.1686
28.894,3.266,0.1529
29.397,3.266,0.1412
29.899,3.266,0.1294
30.402,3.266,0.1216
30.905,3.266,0.1137
31.407,3.266,0.1020
31.910,3.266,0.0941
32.412,3.266,0.0902
32.915,3.266,0.0824
33.417,3.266,0.0784
33.920,3.266,0.0706
34.422,3.266,0.0667
34.925,3.266,0.0588
35.427,3.266,0.0588
35.930,3.266,0.0549
36.432,3.266,0.0510
36.935,3.266,0.0510
37.437,3.266,0.0471
37.940,3.266,0.0431
38.442,3.266,0.0431
38.945,3.266,0.0431
39.447,3.266,0.0431
39.950,3.266,0.0431
40.452,3.266,0.0431
40.955,3.266,0.0431
41.457,3.266,0.0431
41.960,3.266,0.0431
42.462,3.266,0.0431
42.965,3.266,0.0431
43.467,3.266,0.0431
43.970,3.266,0.0431
44.472,3.266,0.0431
44.975,3.266,0.0431
45.477,3.266,0.0431
45.980,3.266,0.0431
46.482,3.266,0.0431
46.985,3.266,0.0431
47.487,3.266,0.0431
47.990,3.266,0.0431
48.492,3.266,0.0431
48.995,3.266,0.0431
49.497,3.266,0.0431
50.000,3.266,0.0431
-50.000,2.764,0.0431
-49.497,2.764,0.0431
-48.995,2.764,0.0431
-48.492,2.764,0.0431
-47.990,2.764,0.0431
-47.487,2.764,0.0431
-46.985,2.764,0.0431
-46.482,2.764,0.0431
-45.980,2.764,0.0392
-45.477,2.764,0.0431
-44.975,2.764,0.0431
-44.472,2.764,0.0431
-43.970,2.764,0.0431
